Country,Year,Gender,Metric,Value
Eritrea,2020,Male,Vulnerable Employment,62.29477133
Estonia,2020,Female,Employment to population ratio,53.572
Estonia,2020,Male,Employment to population ratio,65.389
Estonia,2020,Female,Labour Force Participation Rate,57.369
Estonia,2020,Male,Labour Force Participation Rate,70.287
Estonia,2020,Female,Part Time Employment,37.57
Estonia,2020,Male,Part Time Employment,27.82
Estonia,2020,Female,Vulnerable Employment,4.163126593
Estonia,2020,Male,Vulnerable Employment,7.868606277
Eswatini,2020,Female,Employment to population ratio,34.31
Eswatini,2020,Male,Employment to population ratio,41.547
Eswatini,2020,Female,Labour Force Participation Rate,46.682
Eswatini,2020,Male,Labour Force Participation Rate,54.122
Eswatini,2020,Female,Vulnerable Employment,40.7925109
Eswatini,2020,Male,Vulnerable Employment,27.85540471
Ethiopia,2020,Female,Employment to population ratio,70.092
Ethiopia,2020,Male,Employment to population ratio,83.218
Ethiopia,2020,Female,Labour Force Participation Rate,73.856
Ethiopia,2020,Male,Labour Force Participation Rate,85.678
Ethiopia,2020,Female,Vulnerable Employment,88.242352
Ethiopia,2020,Male,Vulnerable Employment,83.64676091
Fiji,2020,Female,Employment to population ratio,34.946
Fiji,2020,Male,Employment to population ratio,70.968
Fiji,2020,Female,Labour Force Participation Rate,37.159
Fiji,2020,Male,Labour Force Participation Rate,74.015
Fiji,2020,Female,Vulnerable Employment,28.70873344
Fiji,2020,Male,Vulnerable Employment,32.58323258
Finland,2020,Female,Employment to population ratio,51.089
Finland,2020,Male,Employment to population ratio,57.865
Finland,2020,Female,Labour Force Participation Rate,55.224
Finland,2020,Male,Labour Force Participation Rate,62.902
Finland,2020,Female,Part Time Employment,50.81
Finland,2020,Male,Part Time Employment,38.5
Finland,2020,Female,Vulnerable Employment,7.377911097
Finland,2020,Male,Vulnerable Employment,11.88161433
France,2020,Female,Employment to population ratio,46.6
France,2020,Male,Employment to population ratio,54.064
France,2020,Female,Labour Force Participation Rate,50.626
France,2020,Male,Labour Force Participation Rate,58.806
France,2020,Female,Part Time Employment,51.92
France,2020,Male,Part Time Employment,36.13
France,2020,Female,Vulnerable Employment,6.987046688
France,2020,Male,Vulnerable Employment,9.344298331
French Polynesia,2020,Female,Employment to population ratio,42.321
French Polynesia,2020,Male,Employment to population ratio,54.784
French Polynesia,2020,Female,Labour Force Participation Rate,49.088
French Polynesia,2020,Male,Labour Force Participation Rate,62.318
French Polynesia,2020,Female,Vulnerable Employment,13.18307119
French Polynesia,2020,Male,Vulnerable Employment,19.46548433
Gabon,2020,Female,Employment to population ratio,25.854
Gabon,2020,Male,Employment to population ratio,45.498
Gabon,2020,Female,Labour Force Participation Rate,37.122
Gabon,2020,Male,Labour Force Participation Rate,53.921
Gabon,2020,Female,Vulnerable Employment,37.66765634
Gabon,2020,Male,Vulnerable Employment,28.20338724
"Gambia, The",2020,Female,Employment to population ratio,53.583
"Gambia, The",2020,Male,Employment to population ratio,61.351
"Gambia, The",2020,Female,Labour Force Participation Rate,55.554
"Gambia, The",2020,Male,Labour Force Participation Rate,65.154
"Gambia, The",2020,Female,Vulnerable Employment,81.70183363
"Gambia, The",2020,Male,Vulnerable Employment,66.98980225
Georgia,2020,Female,Employment to population ratio,49.479
Georgia,2020,Male,Employment to population ratio,63.636
Georgia,2020,Female,Labour Force Participation Rate,55.115
Georgia,2020,Male,Labour Force Participation Rate,73.203
Georgia,2020,Female,Vulnerable Employment,45.49477817
Georgia,2020,Male,Vulnerable Employment,49.56136208
Germany,2020,Female,Employment to population ratio,53.647
Germany,2020,Male,Employment to population ratio,63.158
Germany,2020,Female,Labour Force Participation Rate,55.56
Germany,2020,Male,Labour Force Participation Rate,65.944
Germany,2020,Female,Part Time Employment,59.32
Germany,2020,Male,Part Time Employment,29.2
Germany,2020,Female,Vulnerable Employment,4.507306684
Germany,2020,Male,Vulnerable Employment,5.492435675
Ghana,2020,Female,Employment to population ratio,62.414
Ghana,2020,Male,Employment to population ratio,69.709
Ghana,2020,Female,Labour Force Participation Rate,64.668
Ghana,2020,Male,Labour Force Participation Rate,72.132
Ghana,2020,Female,Vulnerable Employment,78.06342422
Ghana,2020,Male,Vulnerable Employment,62.57150043
Greece,2020,Female,Employment to population ratio,34.928
Greece,2020,Male,Employment to population ratio,49.74
Greece,2020,Female,Labour Force Participation Rate,43.268
Greece,2020,Male,Labour Force Participation Rate,57.308
Greece,2020,Female,Part Time Employment,39.97
Greece,2020,Male,Part Time Employment,25.86
Greece,2020,Female,Vulnerable Employment,21.38654334
Greece,2020,Male,Vulnerable Employment,26.13981665
Guam,2020,Female,Employment to population ratio,52.266
Guam,2020,Male,Employment to population ratio,63.41
Guam,2020,Female,Labour Force Participation Rate,55.501
Guam,2020,Male,Labour Force Participation Rate,67.885
Guam,2020,Female,Vulnerable Employment,6.597436213
Guam,2020,Male,Vulnerable Employment,11.90083902
Guatemala,2020,Female,Employment to population ratio,35.535
Guatemala,2020,Male,Employment to population ratio,77.262
Guatemala,2020,Female,Labour Force Participation Rate,36.87
Guatemala,2020,Male,Labour Force Participation Rate,79.259
Guatemala,2020,Female,Vulnerable Employment,47.07879712
Guatemala,2020,Male,Vulnerable Employment,33.31289715
Guinea,2020,Female,Employment to population ratio,39.365
Guinea,2020,Male,Employment to population ratio,59.723
Guinea,2020,Female,Labour Force Participation Rate,41.85
Guinea,2020,Male,Labour Force Participation Rate,63.639
Guinea,2020,Female,Vulnerable Employment,87.38773957
Guinea,2020,Male,Vulnerable Employment,74.65432837
Guinea-Bissau,2020,Female,Employment to population ratio,46.925
Guinea-Bissau,2020,Male,Employment to population ratio,60.2
Guinea-Bissau,2020,Female,Labour Force Participation Rate,48.396
Guinea-Bissau,2020,Male,Labour Force Participation Rate,62.89
Guinea-Bissau,2020,Female,Vulnerable Employment,79.2657158
Guinea-Bissau,2020,Male,Vulnerable Employment,61.00850022
Guyana,2020,Female,Employment to population ratio,32.185
Guyana,2020,Male,Employment to population ratio,52.197
Guyana,2020,Female,Labour Force Participation Rate,38.856
Guyana,2020,Male,Labour Force Participation Rate,61.177
Guyana,2020,Female,Vulnerable Employment,30.56932393
Guyana,2020,Male,Vulnerable Employment,28.01641875
Haiti,2020,Female,Employment to population ratio,49.986
Haiti,2020,Male,Employment to population ratio,60.245
Haiti,2020,Female,Labour Force Participation Rate,61.48
Haiti,2020,Male,Labour Force Participation Rate,69.123
Haiti,2020,Female,Vulnerable Employment,82.40623926
Haiti,2020,Male,Vulnerable Employment,67.79745527
Honduras,2020,Female,Employment to population ratio,40.893
Honduras,2020,Male,Employment to population ratio,66.703
Honduras,2020,Female,Labour Force Participation Rate,47.515
Honduras,2020,Male,Labour Force Participation Rate,72.961
Honduras,2020,Female,Part Time Employment,48.05
Honduras,2020,Male,Part Time Employment,26.89
Honduras,2020,Female,Vulnerable Employment,48.23490493
Honduras,2020,Male,Vulnerable Employment,29.28315711
"Hong Kong SAR, China",2020,Female,Employment to population ratio,51.707
"Hong Kong SAR, China",2020,Male,Employment to population ratio,61.702
"Hong Kong SAR, China",2020,Female,Labour Force Participation Rate,54.277
"Hong Kong SAR, China",2020,Male,Labour Force Participation Rate,66.255
"Hong Kong SAR, China",2020,Female,Vulnerable Employment,3.761096922
"Hong Kong SAR, China",2020,Male,Vulnerable Employment,8.33345546
Hungary,2020,Female,Employment to population ratio,46.005
Hungary,2020,Male,Employment to population ratio,63.527
Hungary,2020,Female,Labour Force Participation Rate,48.164
Hungary,2020,Male,Labour Force Participation Rate,66.217
Hungary,2020,Female,Part Time Employment,28.58
Hungary,2020,Male,Part Time Employment,22.3
Hungary,2020,Female,Vulnerable Employment,6.957021477
Hungary,2020,Male,Vulnerable Employment,9.09093812
Iceland,2020,Female,Employment to population ratio,65.483
Iceland,2020,Male,Employment to population ratio,73.299
Iceland,2020,Female,Labour Force Participation Rate,69.141
Iceland,2020,Male,Labour Force Participation Rate,77.681
Iceland,2020,Female,Part Time Employment,51.33
Iceland,2020,Male,Part Time Employment,29.71
Iceland,2020,Female,Vulnerable Employment,6.791226816
Iceland,2020,Male,Vulnerable Employment,11.45757083
India,2020,Female,Employment to population ratio,24.194
India,2020,Male,Employment to population ratio,67.555
India,2020,Female,Labour Force Participation Rate,25.945
India,2020,Male,Labour Force Participation Rate,73.613
India,2020,Female,Vulnerable Employment,78.12458009
India,2020,Male,Vulnerable Employment,74.04420674
Indonesia,2020,Female,Employment to population ratio,51.165
Indonesia,2020,Male,Employment to population ratio,77.885
Indonesia,2020,Female,Labour Force Participation Rate,53.167
Indonesia,2020,Male,Labour Force Participation Rate,81.61
Indonesia,2020,Female,Part Time Employment,48.25
Indonesia,2020,Male,Part Time Employment,34.42
Indonesia,2020,Female,Vulnerable Employment,58.194899
Indonesia,2020,Male,Vulnerable Employment,43.94382942
"Iran, Islamic Rep.",2020,Female,Employment to population ratio,11.644
"Iran, Islamic Rep.",2020,Male,Employment to population ratio,61.968
"Iran, Islamic Rep.",2020,Female,Labour Force Participation Rate,13.811
"Iran, Islamic Rep.",2020,Male,Labour Force Participation Rate,67.712
"Iran, Islamic Rep.",2020,Female,Part Time Employment,51.98
"Iran, Islamic Rep.",2020,Male,Part Time Employment,24.23
"Iran, Islamic Rep.",2020,Female,Vulnerable Employment,39.84313079
"Iran, Islamic Rep.",2020,Male,Vulnerable Employment,40.73020783
Iraq,2020,Female,Employment to population ratio,7.62
Iraq,2020,Male,Employment to population ratio,59.461
Iraq,2020,Female,Labour Force Participation Rate,10.761
Iraq,2020,Male,Labour Force Participation Rate,68.807
Iraq,2020,Female,Vulnerable Employment,24.55990154
Iraq,2020,Male,Vulnerable Employment,27.83386375
Ireland,2020,Female,Employment to population ratio,51.982
Ireland,2020,Male,Employment to population ratio,63.592
Ireland,2020,Female,Labour Force Participation Rate,55.094
Ireland,2020,Male,Labour Force Participation Rate,67.362
Ireland,2020,Female,Part Time Employment,53.57
Ireland,2020,Male,Part Time Employment,28.28
Ireland,2020,Female,Vulnerable Employment,6.067855402
Ireland,2020,Male,Vulnerable Employment,14.15177337
Israel,2020,Female,Employment to population ratio,57.035
Israel,2020,Male,Employment to population ratio,64.608
Israel,2020,Female,Labour Force Participation Rate,59.393
Israel,2020,Male,Labour Force Participation Rate,67.546
Israel,2020,Female,Part Time Employment,46.5
Israel,2020,Male,Part Time Employment,27.64
Israel,2020,Female,Vulnerable Employment,7.114459955
Israel,2020,Male,Vulnerable Employment,9.485722455
Italy,2020,Female,Employment to population ratio,35.774
Italy,2020,Male,Employment to population ratio,52.936
Italy,2020,Female,Labour Force Participation Rate,39.834
Italy,2020,Male,Labour Force Participation Rate,57.791
Italy,2020,Female,Part Time Employment,54.81
Italy,2020,Male,Part Time Employment,30.15
Italy,2020,Female,Vulnerable Employment,13.14989935
Italy,2020,Male,Vulnerable Employment,19.04499387
Jamaica,2020,Female,Employment to population ratio,53.549
Jamaica,2020,Male,Employment to population ratio,68.396
Jamaica,2020,Female,Labour Force Participation Rate,57.85
Jamaica,2020,Male,Labour Force Participation Rate,72.556
Jamaica,2020,Female,Vulnerable Employment,29.49381264
Jamaica,2020,Male,Vulnerable Employment,38.87968563
Japan,2020,Female,Employment to population ratio,51.781
Japan,2020,Male,Employment to population ratio,69.242
Japan,2020,Female,Labour Force Participation Rate,53.126
Japan,2020,Male,Labour Force Participation Rate,71.408
Japan,2020,Female,Vulnerable Employment,7.409654069
Japan,2020,Male,Vulnerable Employment,8.669792948
Jordan,2020,Female,Employment to population ratio,11.154
Jordan,2020,Male,Employment to population ratio,51.456
Jordan,2020,Female,Labour Force Participation Rate,14.942
Jordan,2020,Male,Labour Force Participation Rate,62.659
Jordan,2020,Female,Vulnerable Employment,3.283137804
Jordan,2020,Male,Vulnerable Employment,9.433079543
Kazakhstan,2020,Female,Employment to population ratio,60.275
Kazakhstan,2020,Male,Employment to population ratio,72.15
Kazakhstan,2020,Female,Labour Force Participation Rate,63.694
Kazakhstan,2020,Male,Labour Force Participation Rate,75.493
Kazakhstan,2020,Female,Vulnerable Employment,23.57380654
Kazakhstan,2020,Male,Vulnerable Employment,25.6674564
Kenya,2020,Female,Employment to population ratio,66.568
Kenya,2020,Male,Employment to population ratio,71.633
Kenya,2020,Female,Labour Force Participation Rate,71.258
Kenya,2020,Male,Labour Force Participation Rate,75.163
Kenya,2020,Female,Vulnerable Employment,69.48426192
Kenya,2020,Male,Vulnerable Employment,52.47300564
"Korea, Dem. People's Rep.",2020,Female,Employment to population ratio,65.941
"Korea, Dem. People's Rep.",2020,Male,Employment to population ratio,75.9
"Korea, Dem. People's Rep.",2020,Female,Labour Force Participation Rate,68.132
"Korea, Dem. People's Rep.",2020,Male,Labour Force Participation Rate,78.267
"Korea, Dem. People's Rep.",2020,Female,Vulnerable Employment,88.18381653
"Korea, Dem. People's Rep.",2020,Male,Vulnerable Employment,75.88600814
"Korea, Rep.",2020,Female,Employment to population ratio,50.972
"Korea, Rep.",2020,Male,Employment to population ratio,69.802
"Korea, Rep.",2020,Female,Labour Force Participation Rate,53.089
"Korea, Rep.",2020,Male,Labour Force Participation Rate,72.625
"Korea, Rep.",2020,Female,Part Time Employment,34.06
"Korea, Rep.",2020,Male,Part Time Employment,17.96
"Korea, Rep.",2020,Female,Vulnerable Employment,18.52084629
"Korea, Rep.",2020,Male,Vulnerable Employment,19.92316834
Kosovo,2020,Female,Part Time Employment,25.76
Kosovo,2020,Male,Part Time Employment,21.76
Kuwait,2020,Female,Employment to population ratio,42.141
Kuwait,2020,Male,Employment to population ratio,81.694
Kuwait,2020,Female,Labour Force Participation Rate,46.065
Kuwait,2020,Male,Labour Force Participation Rate,83.203
Kuwait,2020,Female,Vulnerable Employment,0.040301289
Kuwait,2020,Male,Vulnerable Employment,1.807597608
Kyrgyz Republic,2020,Female,Employment to population ratio,50.522
Kyrgyz Republic,2020,Male,Employment to population ratio,73.832
Kyrgyz Republic,2020,Female,Labour Force Participation Rate,53.173
